num episodio,learning constant,discount factor,exploration factor,acumulated reward,iterations
279,0.5,0.95,0.85,20.51124334504045,70
280,0.5,0.95,0.85,0.029829369196340716,15
281,0.5,0.95,0.85,5.036513882714229,58
282,0.5,0.95,0.85,-1.096789948592736,34
283,0.5,0.95,0.85,-0.22409364082026695,15
284,0.5,0.95,0.85,12.65676707859347,44
285,0.5,0.95,0.85,-0.445983253059806,16
286,0.5,0.95,0.85,-2.5467117380418376,21
287,0.5,0.95,0.85,-4.474920498138658,34
288,0.5,0.95,0.85,-0.029455669942306972,45
289,0.5,0.95,0.85,0.9013983813430615,34
290,0.5,0.95,0.85,6.003973444220729,132
291,0.5,0.95,0.85,19.81122914774354,72
292,0.5,0.95,0.85,-4.559156339581072,56
293,0.5,0.95,0.85,-2.2984063669175425,17
294,0.5,0.95,0.85,-0.35930349758062663,13
295,0.5,0.95,0.85,11.753833010106485,108
296,0.5,0.95,0.85,-1.289958511349818,14
297,0.5,0.95,0.85,8.250097821899361,86
298,0.5,0.95,0.85,5.58545775534668,102
299,0.5,0.95,0.85,1.6734039072390923,62
300,0.5,0.95,0.85,18.678926220781403,54
301,0.5,0.95,0.85,22.139225673287054,63
302,0.5,0.95,0.85,-1.7061093435167725,43
303,0.5,0.95,0.85,-0.2913019425826402,14
304,0.5,0.95,0.85,7.682946294906133,79
305,0.5,0.95,0.85,5.690615075592001,35
306,0.5,0.95,0.85,9.309632449958436,58
307,0.5,0.95,0.85,6.951419969879502,86
308,0.5,0.95,0.85,0.07594514828317744,24
309,0.5,0.95,0.85,29.086699802144402,101
310,0.5,0.95,0.85,-0.5521088674780029,22
311,0.5,0.95,0.85,0.8226299178514942,102
312,0.5,0.95,0.85,-44.15962151588824,120
313,0.5,0.95,0.85,-0.3635738350797414,16
314,0.5,0.95,0.85,24.694488973724948,80
315,0.5,0.95,0.85,-3.3531647010461896,71
316,0.5,0.95,0.85,-6.237552456379699,16
317,0.5,0.95,0.85,1.3477828003018084,33
318,0.5,0.95,0.85,47.739325605908,106
319,0.5,0.95,0.85,-0.2989380018127651,27
320,0.5,0.95,0.85,-5.949065388020057,35
321,0.5,0.95,0.85,-8.885712748688807,54
322,0.5,0.95,0.85,0.574130508521423,25
323,0.5,0.95,0.85,-60.22855709806666,75
324,0.5,0.95,0.85,12.532913112085367,134
325,0.5,0.95,0.85,-0.46932030504674316,18
326,0.5,0.95,0.85,1.2826827458802983,36
327,0.5,0.95,0.85,27.469874818503047,149
328,0.5,0.95,0.85,-3.3253840015185623,57
329,0.5,0.95,0.85,-2.085570805948648,14
330,0.5,0.95,0.85,2.8854097689911176,37
331,0.5,0.95,0.85,-3.963646402047943,19
332,0.5,0.95,0.85,3.406842423820292,31
333,0.5,0.95,0.85,18.284411268147355,50
334,0.5,0.95,0.85,16.494576661912138,48
335,0.5,0.95,0.85,-1.7534185410796583,22
336,0.5,0.95,0.85,-1.2114296264848425,16
337,0.5,0.95,0.85,6.656229129927682,34
338,0.5,0.95,0.85,1.7913981347399166,33
339,0.5,0.95,0.85,14.038769704614042,48
340,0.5,0.95,0.85,0.8533138309813724,12
341,0.5,0.95,0.85,-10.620208056643117,52
342,0.5,0.95,0.85,-0.2432134351251588,41
343,0.5,0.95,0.85,4.0940606945649245,41
344,0.5,0.95,0.85,71.39982497075022,137
345,0.5,0.95,0.85,8.772219184878704,42
346,0.5,0.95,0.85,-0.1800100869867408,39
347,0.5,0.95,0.85,0.23826270904706126,28
348,0.5,0.95,0.85,-0.5348806413800409,15
349,0.5,0.95,0.85,-1.6632960712711933,12
350,0.5,0.95,0.85,-3.336079508478735,41
351,0.5,0.95,0.85,0.8608610835435302,29
352,0.5,0.95,0.85,-2.281659170047323,34
353,0.5,0.95,0.85,-0.48283935365774844,14
354,0.5,0.95,0.85,46.16351471892894,57
355,0.5,0.95,0.85,16.4931379391149,29
356,0.5,0.95,0.85,-18.116072244585958,24
357,0.5,0.95,0.85,12.077423057152268,102
358,0.5,0.95,0.85,-0.019836121497602055,18
359,0.5,0.95,0.85,7.476176875649786,274
360,0.5,0.95,0.85,2.0445744529782157,41
361,0.5,0.95,0.85,12.229100442843508,24
362,0.5,0.95,0.85,8.672135747989989,41
363,0.5,0.95,0.85,-0.35683630252298015,15
364,0.5,0.95,0.85,3.8870393142454676,12
365,0.5,0.95,0.85,2.234022530546513,35
366,0.5,0.95,0.85,0.8036313513395661,49
367,0.5,0.95,0.85,1.5534813385566792,17
368,0.5,0.95,0.85,-0.5973364572955214,15
369,0.5,0.95,0.85,0.23646148563674796,27
370,0.5,0.95,0.85,-3.446867185781089,18
371,0.5,0.95,0.85,0.19700139991842947,24
372,0.5,0.95,0.85,1.6932963906919252,23
373,0.5,0.95,0.85,-1.2666767909148078,129
374,0.5,0.95,0.85,-0.13435292507454755,21
375,0.5,0.95,0.85,10.671129581732325,32
376,0.5,0.95,0.85,-4.039274177799961,16
377,0.5,0.95,0.85,-1.0,1
378,0.5,0.95,0.85,-15.076648513623391,56
379,0.5,0.95,0.85,-4.125903278516427,32
380,0.5,0.95,0.85,18.25110096676635,58
381,0.5,0.95,0.85,21.329323195099033,64
382,0.5,0.95,0.85,-0.5496630713480377,14
383,0.5,0.95,0.85,-2.013337906529461,28
384,0.5,0.95,0.85,-0.14952141704559607,21
385,0.5,0.95,0.85,7.695397463490103,82
386,0.5,0.95,0.85,-4.252274368877877,57
387,0.5,0.95,0.85,-1.8671153794438569,16
388,0.5,0.95,0.85,-3.757944472834468,15
389,0.5,0.95,0.85,15.261750627190086,47
390,0.5,0.95,0.85,-0.19642939242921686,23
391,0.5,0.95,0.85,0.5165515540722116,14
392,0.5,0.95,0.85,0.8228007928910004,20
393,0.5,0.95,0.85,-17.976055767359163,29
394,0.5,0.95,0.85,0.2248057626656923,25
395,0.5,0.95,0.85,1.7606965482419237,26
396,0.5,0.95,0.85,5.946731122045922,31
397,0.5,0.95,0.85,3.4184938436707037,25
398,0.5,0.95,0.85,3.5971346316455666,22
399,0.5,0.95,0.85,-6.1734732537966055,36
400,0.5,0.95,0.85,5.44820724795015,26
401,0.5,0.95,0.85,-2.4882392213831546,14
402,0.5,0.95,0.75,-0.6694892513428412,14
403,0.5,0.95,0.75,0.23227576797893867,35
404,0.5,0.95,0.75,-9.452383931655335,21
405,0.5,0.95,0.75,-11.205396679301423,42
406,0.5,0.95,0.75,21.623600472688587,42
407,0.5,0.95,0.75,45.31541955278064,206
408,0.5,0.95,0.75,-6.705320647488919,23
409,0.5,0.95,0.75,15.461028252377723,29
410,0.5,0.95,0.75,-1.2468100800750943,67
411,0.5,0.95,0.75,-0.7844124339639089,22
412,0.5,0.95,0.75,-0.2670502801049943,16
413,0.5,0.95,0.75,1.6102892475083,21
414,0.5,0.95,0.75,16.320560294020662,40
415,0.5,0.95,0.75,-17.695986981201806,70
416,0.5,0.95,0.75,-2.990795885370121,13
417,0.5,0.95,0.75,-0.17120577722847896,39
418,0.5,0.95,0.75,-16.00577595743252,85
419,0.5,0.95,0.75,6.495607793631763,70
420,0.5,0.95,0.75,-7.646555577203465,33
421,0.5,0.95,0.75,24.97523472917673,66
422,0.5,0.95,0.75,73.38540465552308,250
423,0.5,0.95,0.75,-0.36345282768338283,16
424,0.5,0.95,0.75,14.56393855903308,46
425,0.5,0.95,0.75,-14.424040539503363,31
426,0.5,0.95,0.75,19.69243518718422,63
427,0.5,0.95,0.75,25.697143339155915,112
428,0.5,0.95,0.75,23.64522518574389,67
429,0.5,0.95,0.75,7.08067248506271,16
430,0.5,0.95,0.75,7.950138617708561,34
431,0.5,0.95,0.75,-0.44531213670744474,29
432,0.5,0.95,0.75,7.534212481612089,18
433,0.5,0.95,0.75,15.131894174084607,21
434,0.5,0.95,0.75,18.594348875733147,44
435,0.5,0.95,0.75,1.7852130814897462,28
436,0.5,0.95,0.75,1.444731482680635,24
437,0.5,0.95,0.75,6.727040794379232,40
438,0.5,0.95,0.75,-0.6107603374384469,14
439,0.5,0.95,0.75,-0.34246764276289665,15
440,0.5,0.95,0.75,-9.63286260493333,50
441,0.5,0.95,0.75,2.7933020844504144,32
442,0.5,0.95,0.75,-1.273338471215395,15
443,0.5,0.95,0.75,5.133178043773326,22
444,0.5,0.95,0.75,-1.5431418161994523,18
445,0.5,0.95,0.75,-1.0,1
446,0.5,0.95,0.75,0.354503617419597,33
447,0.5,0.95,0.75,3.071171762676687,20
448,0.5,0.95,0.75,1.860452202805527,35
449,0.5,0.95,0.75,33.799135191184945,58
450,0.5,0.95,0.75,4.531166216593803,21
451,0.5,0.95,0.75,2.9961967354058157,45
452,0.5,0.95,0.75,1.5984891139496722,55
453,0.5,0.95,0.75,5.571522889069534,82
454,0.5,0.95,0.75,6.545102344607711,25
455,0.5,0.95,0.75,7.538242146632243,27
456,0.5,0.95,0.75,-2.4709338046219553,29
457,0.5,0.95,0.75,3.333872088388497,26
458,0.5,0.95,0.75,0.32379477834543047,24
459,0.5,0.95,0.75,-2.6591240557810982,14
460,0.5,0.95,0.75,-8.0,26
461,0.5,0.95,0.75,0.7084031005670903,17
462,0.5,0.95,0.75,7.4970984763287785,25
463,0.5,0.95,0.75,16.05441557483379,22
464,0.5,0.95,0.75,-0.6478859820221268,24
465,0.5,0.95,0.75,15.567505346088549,43
466,0.5,0.95,0.75,21.122520675159283,46
467,0.5,0.95,0.75,-3.107556111786539,63
468,0.5,0.95,0.75,-3.8713586210658377,25
469,0.5,0.95,0.75,-0.2879119797158409,24
470,0.5,0.95,0.75,1.2931056197553348,25
471,0.5,0.95,0.75,-0.07599462412337188,15
472,0.5,0.95,0.75,-0.49859806886163005,12
473,0.5,0.95,0.75,1.562646673761944,27
474,0.5,0.95,0.75,-0.7186212709079935,34
475,0.5,0.95,0.75,-1.6154854132777374,18
476,0.5,0.95,0.75,3.0569761052334146,20
477,0.5,0.95,0.75,1.534571459579353,17
478,0.5,0.95,0.75,-0.5746840028545477,10
479,0.5,0.95,0.75,12.791740700250262,52
480,0.5,0.95,0.75,13.120671811886035,40
481,0.5,0.95,0.75,0.1920311349713104,13
482,0.5,0.95,0.75,5.887751721311066,22
483,0.5,0.95,0.75,13.020470356843504,27
484,0.5,0.95,0.75,0.045999451324300944,23
485,0.5,0.95,0.75,0.03730836058771447,30
486,0.5,0.95,0.75,16.575720421357843,40
487,0.5,0.95,0.75,-3.1406000057423196,13
488,0.5,0.95,0.75,0.39134501628619445,39
489,0.5,0.95,0.75,44.57353336489226,64
490,0.5,0.95,0.75,-0.15629679491844395,30
491,0.5,0.95,0.75,-26.87572632915948,41
492,0.5,0.95,0.75,32.73806846250518,53
493,0.5,0.95,0.75,0.2908125811828104,19
494,0.5,0.95,0.75,2.986963514251739,31
495,0.5,0.95,0.75,12.534575104463679,79
496,0.5,0.95,0.75,-16.885517867399884,26
497,0.5,0.95,0.75,-0.09858137386632171,17
498,0.5,0.95,0.75,25.76942334868834,60
499,0.5,0.95,0.75,0.2553151278688033,16
500,0.5,0.95,0.75,3.0010355665390795,43
501,0.5,0.95,0.75,-2.6896959782997305,65
502,0.5,0.95,0.75,-0.03336066012146677,19
503,0.5,0.95,0.75,-0.6033233580473988,14
504,0.5,0.95,0.75,-0.09526055274754841,25
505,0.5,0.95,0.75,8.482579045887185,85
506,0.5,0.95,0.75,6.345106277975924,34
507,0.5,0.95,0.75,4.914613688389739,64
508,0.5,0.95,0.75,-14.291176634850114,47
509,0.5,0.95,0.75,5.38652449593591,25
510,0.5,0.95,0.75,0.5270494260954055,18
511,0.5,0.95,0.75,-4.609036458396309,21
512,0.5,0.95,0.75,-3.398526926325832,19
513,0.5,0.95,0.75,29.7453005844053,67
514,0.5,0.95,0.75,-2.073830353519008,17
515,0.5,0.95,0.75,3.1046754908057874,24
516,0.5,0.95,0.75,0.2716568928444294,21
517,0.5,0.95,0.75,4.034263011774005,32
518,0.5,0.95,0.75,1.0589790793105531,20
519,0.5,0.95,0.75,11.17179713622428,51
520,0.5,0.95,0.75,22.811531882990902,61
521,0.5,0.95,0.75,-18.0,18
522,0.5,0.95,0.75,-12.10178258674765,53
523,0.5,0.95,0.75,2.3071251569071265,14
524,0.5,0.95,0.75,2.4995217347547216,20
525,0.5,0.95,0.75,0.38253522536296347,16
526,0.5,0.95,0.75,41.964461086209695,92
527,0.5,0.95,0.75,-3.706730442748989,12
528,0.5,0.95,0.75,16.278165211742717,92
529,0.5,0.95,0.75,52.72471958279048,138
530,0.5,0.95,0.75,-0.37871884791599664,14
531,0.5,0.95,0.75,5.917364186929532,32
532,0.5,0.95,0.75,-11.035810661615296,19
533,0.5,0.95,0.75,28.618115909504255,60
534,0.5,0.95,0.75,1.8343195969175028,16
535,0.5,0.95,0.75,20.892730856035826,63
536,0.5,0.95,0.75,-0.3907094832571514,14
537,0.5,0.95,0.75,36.44885726118537,81
538,0.5,0.95,0.75,14.322983925791275,53
539,0.5,0.95,0.75,23.08651596451053,69
540,0.5,0.95,0.75,2.033241246871167,23
541,0.5,0.95,0.75,-3.4938318867651983,33
542,0.5,0.95,0.75,4.194527797075135,48
543,0.5,0.95,0.75,22.740366482908524,64
544,0.5,0.95,0.75,-3.1826095276816706,24
545,0.5,0.95,0.75,-0.7530581759445747,46
546,0.5,0.95,0.75,13.064115644870476,92
547,0.5,0.95,0.75,7.962784228460228,43
548,0.5,0.95,0.75,-2.131952455332719,24
549,0.5,0.95,0.75,-8.332881422975031,46
550,0.5,0.95,0.75,4.19884039711813,36
551,0.5,0.95,0.75,-0.04207116691597024,45
552,0.5,0.95,0.75,30.351868927802705,68
553,0.5,0.95,0.75,-0.42580448984619346,44
554,0.5,0.95,0.75,0.8781312116362141,21
555,0.5,0.95,0.75,-2.1681114792608516,15
556,0.5,0.95,0.75,10.685883295748978,49
557,0.5,0.95,0.75,-0.6187289914786714,12
558,0.5,0.95,0.75,-0.01872834423005232,17
559,0.5,0.95,0.75,13.069722231017597,46
