num episodio,learning constant,discount factor,exploration factor,acumulated reward,iterations
392,0.5,0.95,0.95,-7.843317043684226,17
393,0.5,0.95,0.95,1.916350124340493,37
394,0.5,0.95,0.95,5.365477855333471,43
395,0.5,0.95,0.95,0.6440457905501227,22
396,0.5,0.95,0.95,-26.638260472004884,41
397,0.5,0.95,0.95,0.12596875265680718,16
398,0.5,0.95,0.95,-11.234792178814127,25
399,0.5,0.95,0.95,-0.157204246443561,23
400,0.5,0.95,0.95,-0.4711920534691706,16
401,0.5,0.95,0.95,-2.0661906749753642,26
402,0.5,0.95,0.95,-0.8606973877567803,19
403,0.5,0.95,0.95,-0.7055184163473891,12
404,0.5,0.95,0.95,0.3001976860398168,20
405,0.5,0.95,0.95,-1.1348882112747578,17
406,0.5,0.95,0.95,-1.3578040583342872,17
407,0.5,0.95,0.95,-0.8208294670834313,9
408,0.5,0.95,0.95,-9.845901975537362,33
409,0.5,0.95,0.95,4.523401863157472,13
410,0.5,0.95,0.95,9.707455192263899,74
411,0.5,0.95,0.95,5.887391713970276,55
412,0.5,0.95,0.95,-0.7414896305505294,8
413,0.5,0.95,0.95,3.039014200678504,33
414,0.5,0.95,0.95,-2.844971278797349,22
415,0.5,0.95,0.95,-0.3263317571644544,14
416,0.5,0.95,0.95,7.139635951755272,46
417,0.5,0.95,0.95,-3.1607016553821707,36
418,0.5,0.95,0.95,-2.2565492915288474,22
419,0.5,0.95,0.95,7.061281193580109,29
420,0.5,0.95,0.95,0.30734185179843787,11
421,0.5,0.95,0.95,2.3566505257886536,21
422,0.5,0.95,0.95,16.310704328853507,33
423,0.5,0.95,0.95,8.931051910423262,30
424,0.5,0.95,0.95,24.875265879392366,78
425,0.5,0.95,0.95,0.33177117760255337,58
426,0.5,0.95,0.95,-6.8866099618080785,19
427,0.5,0.95,0.95,-0.1315871485934379,14
428,0.5,0.95,0.95,17.998153972684115,43
429,0.5,0.95,0.95,0.2360051493136781,27
430,0.5,0.95,0.95,11.491367441160552,46
431,0.5,0.95,0.95,2.463819535398777,48
432,0.5,0.95,0.95,-1.2377655518589665,39
433,0.5,0.95,0.95,0.37624447709758346,23
434,0.5,0.95,0.95,-2.4185465080818496,29
435,0.5,0.95,0.95,-0.06300311720809104,21
436,0.5,0.95,0.95,-2.8434619764613247,39
437,0.5,0.95,0.95,-1.7288767152128681,10
438,0.5,0.95,0.95,-2.143459385916197,10
439,0.5,0.95,0.95,-1.4538461262181017,47
440,0.5,0.95,0.95,-2.557732892655182,16
441,0.5,0.95,0.95,-2.6839300229117407,10
442,0.5,0.95,0.95,-2.1589634903278743,27
443,0.5,0.95,0.95,-0.2091739202020827,20
444,0.5,0.95,0.95,3.961674969279656,28
445,0.5,0.95,0.95,8.533689064896034,57
446,0.5,0.95,0.95,-0.3165682649367807,19
447,0.5,0.95,0.95,-0.4815868318454596,14
448,0.5,0.95,0.95,-0.9979915131581896,16
449,0.5,0.95,0.95,7.50058682991434,30
450,0.5,0.95,0.95,-4.546770061818126,32
451,0.5,0.95,0.95,-11.184030428603073,25
452,0.5,0.95,0.95,-0.654865578049938,10
453,0.5,0.95,0.95,0.2159087534395363,30
454,0.5,0.95,0.95,1.3759462084032856,44
455,0.5,0.95,0.95,-0.07898818362378235,19
456,0.5,0.95,0.95,-1.3055713535181197,23
457,0.5,0.95,0.95,-2.3497335263534715,45
458,0.5,0.95,0.95,4.456008999249988,24
459,0.5,0.95,0.95,-2.236512692342626,16
460,0.5,0.95,0.95,-2.403944319293023,12
461,0.5,0.95,0.95,-1.3910929669231105,33
462,0.5,0.95,0.95,11.836162981412203,66
463,0.5,0.95,0.95,-0.8181918993280914,27
464,0.5,0.95,0.95,-5.173613332249578,38
465,0.5,0.95,0.95,-1.9648184271252755,19
466,0.5,0.95,0.95,7.554081133978215,50
467,0.5,0.95,0.95,-1.9259306131425138,11
468,0.5,0.95,0.95,0.8621686507713271,35
469,0.5,0.95,0.95,-2.223134165141742,19
470,0.5,0.95,0.95,5.0478908210973295,22
471,0.5,0.95,0.95,-7.72545040492921,12
472,0.5,0.95,0.95,-3.2188862612228393,21
473,0.5,0.95,0.95,1.2295505647816083,35
474,0.5,0.95,0.95,-0.39884005191877736,14
475,0.5,0.95,0.95,-3.4708841193104534,20
476,0.5,0.95,0.95,-6.327981029520063,34
477,0.5,0.95,0.95,-0.3089346762940397,17
478,0.5,0.95,0.95,-0.27286080794049095,19
479,0.5,0.95,0.95,-2.1810123962506234,13
480,0.5,0.95,0.95,10.257747966841855,36
481,0.5,0.95,0.95,-63.84058261943969,112
482,0.5,0.95,0.95,0.271285139856996,40
483,0.5,0.95,0.95,-0.1834851937148696,28
484,0.5,0.95,0.95,11.936130111260454,36
485,0.5,0.95,0.95,20.19790652211363,31
486,0.5,0.95,0.95,0.14623677358285714,16
487,0.5,0.95,0.95,14.770121604654925,36
488,0.5,0.95,0.95,-9.011056905626408,30
489,0.5,0.95,0.95,1.1726183591251202,19
490,0.5,0.95,0.95,-3.6233250756054374,47
491,0.5,0.95,0.95,-8.671416023457278,17
492,0.5,0.95,0.95,-0.17902000541680396,24
493,0.5,0.95,0.95,-1.771270943649395,11
494,0.5,0.95,0.95,3.4118167009988003,78
495,0.5,0.95,0.95,-9.280489137232356,80
496,0.5,0.95,0.95,-13.282617448218424,31
497,0.5,0.95,0.95,8.949827835364601,27
498,0.5,0.95,0.95,6.299089705319603,53
499,0.5,0.95,0.95,-0.14673635454119016,15
500,0.5,0.95,0.95,28.14788830623702,105
501,0.5,0.95,0.85,-8.0,8
502,0.5,0.95,0.85,-24.0,24
503,0.5,0.95,0.85,-4.940593753272262,14
504,0.5,0.95,0.85,-1.8422445884029444,17
505,0.5,0.95,0.85,0.05425190372156252,13
506,0.5,0.95,0.85,-0.5848184785318395,13
507,0.5,0.95,0.85,-0.5417088003207603,11
508,0.5,0.95,0.85,19.124582402509283,35
509,0.5,0.95,0.85,-2.4289119159520336,28
510,0.5,0.95,0.85,22.273366831006275,47
511,0.5,0.95,0.85,-2.5424811808057557,13
512,0.5,0.95,0.85,-1.9834101307398955,21
513,0.5,0.95,0.85,7.7127629226173795,21
514,0.5,0.95,0.85,-7.515671379487383,69
515,0.5,0.95,0.85,-2.111891840437922,12
516,0.5,0.95,0.85,1.0477090933496656,23
517,0.5,0.95,0.85,32.85651845210243,49
518,0.5,0.95,0.85,-8.051630160588793,15
519,0.5,0.95,0.85,-0.2156082582970965,15
520,0.5,0.95,0.85,10.072049013312729,69
521,0.5,0.95,0.85,0.13100097870487604,15
522,0.5,0.95,0.85,22.756417069028522,36
523,0.5,0.95,0.85,2.852520608580663,19
524,0.5,0.95,0.85,8.184389371479174,27
525,0.5,0.95,0.85,-0.4176093241695462,31
526,0.5,0.95,0.85,25.029767069306292,105
527,0.5,0.95,0.85,-1.0,1
528,0.5,0.95,0.85,-0.6137018247730577,12
529,0.5,0.95,0.85,2.116552761740493,37
530,0.5,0.95,0.85,5.274704608470404,16
531,0.5,0.95,0.85,-6.253118897665688,51
532,0.5,0.95,0.85,0.3833520322438553,25
533,0.5,0.95,0.85,22.364679155757024,47
534,0.5,0.95,0.85,-1.908050327597706,13
535,0.5,0.95,0.85,0.07695294820964316,37
536,0.5,0.95,0.85,-0.5671400395152271,27
537,0.5,0.95,0.85,0.08398247663304392,16
538,0.5,0.95,0.85,14.234000785036136,39
539,0.5,0.95,0.85,22.105115573052636,37
540,0.5,0.95,0.85,-0.6195848864625841,13
541,0.5,0.95,0.85,-0.36624830841615397,21
542,0.5,0.95,0.85,2.2500519727244535,22
543,0.5,0.95,0.85,-0.08000698844918075,13
544,0.5,0.95,0.85,-0.10400656037396017,20
545,0.5,0.95,0.85,-0.4622422641086146,10
546,0.5,0.95,0.85,23.0849779601362,59
547,0.5,0.95,0.85,0.23329591009061357,21
548,0.5,0.95,0.85,-2.6602603226830643,51
549,0.5,0.95,0.85,-0.36066351140365527,28
550,0.5,0.95,0.85,-12.440353210724872,29
551,0.5,0.95,0.85,-0.39250321247631115,13
552,0.5,0.95,0.85,-16.27584585458976,84
553,0.5,0.95,0.85,-0.6212339012278503,20
554,0.5,0.95,0.85,-0.3942955400029593,14
555,0.5,0.95,0.85,-16.37347129859782,43
556,0.5,0.95,0.85,0.8967589825867985,29
557,0.5,0.95,0.85,31.120949306122647,65
