num episodio,learning constant,discount factor,exploration factor,acumulated reward,iterations
201,0.5,0.95,0.95,8.621802616222682,25
202,0.5,0.95,0.95,17.246899386583568,44
203,0.5,0.95,0.95,4.351646776220695,14
204,0.5,0.95,0.95,12.056401633051255,44
205,0.5,0.95,0.95,13.285617250669521,46
206,0.5,0.95,0.95,6.735286575952248,20
207,0.5,0.95,0.95,15.555867608095369,39
208,0.5,0.95,0.95,6.313012538474462,14
209,0.5,0.95,0.95,4.593106892492303,12
210,0.5,0.95,0.95,18.229055699371695,47
211,0.5,0.95,0.95,8.450379481759647,18
212,0.5,0.95,0.95,4.1041396705753534,15
213,0.5,0.95,0.95,10.06766553050251,33
214,0.5,0.95,0.95,20.09545620319964,49
215,0.5,0.95,0.95,3.0637605447534932,9
216,0.5,0.95,0.95,6.98771886904799,17
217,0.5,0.95,0.95,2.5395623587969105,9
218,0.5,0.95,0.95,3.8582974296896135,11
219,0.5,0.95,0.95,5.393340166823812,14
220,0.5,0.95,0.95,25.96815194367933,67
221,0.5,0.95,0.95,2.4276903886146175,11
222,0.5,0.95,0.95,13.668935719216297,32
223,0.5,0.95,0.95,13.32927627256682,37
224,0.5,0.95,0.95,5.981149691230548,13
225,0.5,0.95,0.95,5.0,18
226,0.5,0.95,0.95,5.03857292075954,12
227,0.5,0.95,0.95,5.678143561143891,17
228,0.5,0.95,0.95,3.0,8
229,0.5,0.95,0.95,18.637549436885234,56
230,0.5,0.95,0.95,5.215164723498946,13
231,0.5,0.95,0.95,8.0072871861824,21
232,0.5,0.95,0.95,13.737215710930412,35
233,0.5,0.95,0.95,6.939219383638873,17
234,0.5,0.95,0.95,24.58394757097173,69
235,0.5,0.95,0.95,11.049968245278183,35
236,0.5,0.95,0.95,4.416516707934634,12
237,0.5,0.95,0.95,4.773051963751887,12
238,0.5,0.95,0.95,8.829509350166813,25
239,0.5,0.95,0.95,9.460193124571601,25
240,0.5,0.95,0.95,3.0102441750879922,13
241,0.5,0.95,0.95,8.069766466109133,22
242,0.5,0.95,0.95,4.0403847297482764,13
243,0.5,0.95,0.95,7.307156910674285,25
244,0.5,0.95,0.95,8.858584485918325,23
245,0.5,0.95,0.95,7.854445087865343,23
246,0.5,0.95,0.95,4.25150966547208,16
247,0.5,0.95,0.95,0.0,1
248,0.5,0.95,0.95,3.038871975439076,14
249,0.5,0.95,0.95,6.0219360904050365,24
250,0.5,0.95,0.95,11.28525974892821,28
251,0.5,0.95,0.95,2.0,10
252,0.5,0.95,0.95,9.402675395494358,26
253,0.5,0.95,0.95,5.788770506829781,16
254,0.5,0.95,0.95,6.514996928624935,17
255,0.5,0.95,0.95,14.487742634024022,42
256,0.5,0.95,0.95,6.749642952981686,16
257,0.5,0.95,0.95,5.5918305086528335,15
258,0.5,0.95,0.95,3.4914905332431765,9
259,0.5,0.95,0.95,8.573138668992163,24
260,0.5,0.95,0.95,9.29112569418351,24
261,0.5,0.95,0.95,5.304088984634007,14
