num episodio,learning constant,discount factor,exploration factor,acumulated reward,iterations
65,0.5,0.95,0.95,14.371270872869458,30
66,0.5,0.95,0.95,7.220254955713127,15
67,0.5,0.95,0.95,6.542400006255261,14
68,0.5,0.95,0.95,9.832894335510595,22
69,0.5,0.95,0.95,7.13542222609325,15
70,0.5,0.95,0.95,5.524790793054038,13
71,0.5,0.95,0.95,14.740707319773692,32
72,0.5,0.95,0.95,7.578615410890402,15
73,0.5,0.95,0.95,6.117080013427994,13
74,0.5,0.95,0.95,26.022759629673814,53
75,0.5,0.95,0.95,5.940719461698508,14
76,0.5,0.95,0.95,5.766666167091371,13
77,0.5,0.95,0.95,6.575247342444899,14
78,0.5,0.95,0.95,21.396230537762733,45
79,0.5,0.95,0.95,8.272188013662554,17
80,0.5,0.95,0.95,8.094364503861081,17
81,0.5,0.95,0.95,8.090874264583968,17
82,0.5,0.95,0.95,10.850551459378684,22
83,0.5,0.95,0.95,6.748139429204897,14
84,0.5,0.95,0.95,4.060957482745012,9
85,0.5,0.95,0.95,5.739270720757084,12
86,0.5,0.95,0.95,43.92716362959742,90
87,0.5,0.95,0.95,9.239649829196107,20
88,0.5,0.95,0.95,16.95621839860515,34
89,0.5,0.95,0.95,5.867288063012,13
90,0.5,0.95,0.95,7.744054634902242,17
91,0.5,0.95,0.95,22.375093903394045,45
92,0.5,0.95,0.95,21.030111228499848,43
93,0.5,0.95,0.95,35.284803615885565,69
94,0.5,0.95,0.95,10.335170044375115,23
95,0.5,0.95,0.95,8.81727091076216,18
96,0.5,0.95,0.95,23.200001248463863,46
97,0.5,0.95,0.95,21.33889118344904,45
98,0.5,0.95,0.95,11.33488735555946,23
99,0.5,0.95,0.95,7.128026898262432,15
100,0.5,0.95,0.95,17.499862532755284,35
101,0.5,0.95,0.95,6.610123543595566,14
102,0.5,0.95,0.95,10.400533406751894,23
103,0.5,0.95,0.95,27.20442264032475,54
104,0.5,0.95,0.95,6.20476441293019,13
105,0.5,0.95,0.95,23.84585154056644,47
106,0.5,0.95,0.95,7.956296204607362,19
107,0.5,0.95,0.95,7.951959846440894,17
108,0.5,0.95,0.95,10.97832060644654,22
109,0.5,0.95,0.95,5.306007601940028,12
110,0.5,0.95,0.95,7.6915559001001546,16
111,0.5,0.95,0.95,4.794214230710238,11
112,0.5,0.95,0.95,28.28399219503237,57
113,0.5,0.95,0.95,24.342323626378715,50
114,0.5,0.95,0.95,9.094258112720162,21
115,0.5,0.95,0.95,11.897588700757552,24
116,0.5,0.95,0.95,11.408573563528082,25
117,0.5,0.95,0.95,14.537083260454153,29
118,0.5,0.95,0.95,7.986256003256315,17
119,0.5,0.95,0.95,20.27745720397749,41
120,0.5,0.95,0.95,5.065763432375884,11
121,0.5,0.95,0.95,4.817567878010744,11
122,0.5,0.95,0.95,15.218240547536354,31
123,0.5,0.95,0.95,29.883573712466927,59
124,0.5,0.95,0.95,4.056876674202448,9
125,0.5,0.95,0.95,11.617728116728859,23
126,0.5,0.95,0.95,5.321598155202678,12
127,0.5,0.95,0.95,23.4814871141218,47
128,0.5,0.95,0.95,8.12665424694166,17
129,0.5,0.95,0.95,10.219682043504433,22
130,0.5,0.95,0.95,25.504281646539575,52
131,0.5,0.95,0.95,41.548911967066466,84
132,0.5,0.95,0.95,5.653817578895914,13
