time,fps,cpu usage,Memory usage,PID curling,PID adjustment intesity
5.241587162017822,0,0.0,193949696,1,0.0360004
5.378575563430786,0,43.8,200486912,1,0.0160008
5.472196817398071,0,53.4,201162752,1,0.0160012
5.555029630661011,0,60.4,201846784,1,0.007001499999999998
5.64402961730957,0,67.4,201846784,1,0.0210019
5.725711822509766,0,49.0,201846784,0.0,0.0
5.811184883117676,0,70.2,202113024,0.0,0.0
5.891875267028809,0,62.0,202113024,0.0,0.0
5.987633466720581,0,52.2,202113024,0.0,0.0
6.061315536499023,0,67.8,202113024,0.0,0.0
6.144467115402222,0,48.1,202113024,0.0,0.0
6.226841926574707,0,60.7,202113024,0.0,0.0
6.320437908172607,13,64.1,202113024,0.0,0.0
6.402591705322266,13,48.7,202113024,0.0,0.0
6.488209962844849,13,70.1,202113024,0.0,0.0
6.5830419063568115,13,63.3,202113024,0.0,0.0
6.667110443115234,13,47.6,202113024,0.0,0.0
6.7399375438690186,13,54.9,202113024,0.0,0.0
6.824295520782471,13,59.3,202113024,0.0,0.0
6.905298709869385,13,74.0,202113024,0.0,0.0
6.98581337928772,13,62.1,202113024,0.0,0.0
7.067392826080322,13,61.3,202113024,0.0,0.0
7.150378704071045,13,60.3,202113024,0.0,0.0
7.235482931137085,13,70.5,202113024,0.0,0.0
7.318298578262329,13,72.4,202113024,0.0,0.0
7.396360874176025,13,51.2,202113024,0.0,0.0
7.48015832901001,14,71.6,202113024,0.0,0.0
7.562622308731079,14,60.6,202113024,0.0,0.0
7.642690420150757,14,62.4,202113024,0.0,0.0
7.725102424621582,14,48.5,202113024,0.0,0.0
7.807387351989746,14,60.8,202113024,0.0,0.0
7.888343811035156,14,61.8,202113024,0.0,0.0
7.972153186798096,14,59.7,202113024,0.0,0.0
8.050786972045898,14,63.6,202113024,0.0,0.0
8.131678581237793,14,49.4,202113024,0.0,0.0
8.217231512069702,14,81.9,202113024,0.0,0.0
8.302571535110474,14,70.3,202379264,0.0,0.0
8.387496709823608,14,82.4,202379264,0.0,0.0
8.470821142196655,14,72.0,202379264,0.0,0.0
8.552651405334473,14,61.1,202379264,0.0,0.0
8.635627031326294,14,60.3,200339456,0.0,0.0
8.715935945510864,14,49.8,200339456,0.0,0.0
8.794501543045044,14,63.6,200339456,1,0.01000344
8.889133214950562,14,52.8,200339456,0.0,0.0
8.981248140335083,14,65.1,200339456,0.0,0.0
9.060102224349976,14,50.7,200339456,0.0,0.0
9.140931844711304,14,49.5,200339456,0.0,0.0
