time,fps,cpu usage,Memory usage,PID curling,PID adjustment intesity
5.559776782989502,0,0.0,221745152,0.0,0.0
6.174357891082764,0,118.8,225349632,0.0,0.0
6.748814105987549,3,17.4,225370112,0.0,0.0
7.30474066734314,3,16.2,225361920,0.0,0.0
7.894976615905762,3,16.9,225378304,0.0,0.0
8.4689462184906,3,19.2,225378304,0.0,0.0
9.022895336151123,3,16.2,225378304,1,0.01090077
9.622291088104248,3,18.4,225370112,1,0.011101009999999998
10.207734107971191,3,17.1,225378304,1,0.018601350000000003
10.859899997711182,3,16.9,225386496,1,0.019001749999999998
11.441296577453613,3,13.8,225390592,1,0.023202229999999997
12.031670808792114,3,18.6,229593088,1,0.023702760000000003
12.617522716522217,3,17.1,229597184,1,0.01850326
13.18450140953064,3,19.4,231514112,1,0.02810385
13.761847019195557,3,19.1,231899136,1,0.012141438383233522
14.343648433685303,3,18.9,230817792,1,0.012997592877015234
14.920391321182251,3,17.3,231337984,1,0.04702554907535786
15.503638982772827,3,18.9,229453824,1,0.02927435412937824
16.090795040130615,3,17.0,229449728,1,0.016729017555004545
