time,fps,cpu usage,Memory usage,PID curling,PID adjustment intesity
5.749250888824463,0,0.0,204034048,0.0,0.0
5.7627105712890625,0,296.7,206274560,1,0.019400340000000002
5.828664302825928,0,45.5,206540800,1,0.010400600000000001
5.9178526401519775,0,44.8,206798848,1,0.02120098
6.012138605117798,0,63.6,206798848,1,0.01520136
6.093739032745361,0,49.0,206798848,1,0.01520174
6.175045967102051,0,61.5,206798848,1,0.01520212
6.256563425064087,0,49.1,206798848,1,0.0152025
6.3390326499938965,0,48.5,206798848,0.0,0.0
6.426357984542847,0,45.8,206798848,0.0,0.0
6.5085039138793945,0,48.7,206798848,0.0,0.0
6.588965892791748,0,37.3,206798848,0.0,0.0
6.674370765686035,0,46.8,206798848,0.0,0.0
6.766969442367554,14,64.8,206798848,0.0,0.0
6.848916053771973,14,61.0,206798848,0.0,0.0
6.945054292678833,14,62.4,206798848,0.0,0.0
7.015104293823242,14,28.6,206798848,0.0,0.0
7.098883390426636,14,71.6,206798848,1,0.027002579999999998
7.179805040359497,14,49.4,206798848,0.0,0.0
7.270029783248901,14,66.5,206798848,0.0,0.0
7.358220815658569,14,56.7,206798848,0.0,0.0
7.4425249099731445,14,47.4,206798848,0.0,0.0
7.535237789154053,14,43.1,206798848,0.0,0.0
7.630101442337036,14,42.2,207147008,0.0,0.0
7.721702814102173,14,43.7,207147008,1,0.03440264
7.816040992736816,14,31.8,207147008,0.0,0.0
7.907866477966309,13,43.6,207147008,0.0,0.0
8.007920503616333,13,30.0,207147008,0.0,0.0
8.092235803604126,13,47.4,207147008,0.0,0.0
8.180037498474121,13,57.0,207147008,0.0,0.0
8.263805389404297,13,59.7,207147008,0.0,0.0
8.34826111793518,13,59.2,207147008,0.0,0.0
8.42884635925293,13,49.6,207147008,0.0,0.0
8.511317729949951,13,48.5,207147008,0.0,0.0
8.593812704086304,13,48.5,207147008,0.0,0.0
8.674882173538208,13,37.0,207147008,0.0,0.0
8.757908344268799,13,48.2,207147008,0.0,0.0
8.839702129364014,13,36.7,207147008,0.0,0.0
8.921481370925903,13,48.9,207147008,0.0,0.0
9.00861382484436,13,68.9,200937472,0.0,0.0
9.091644287109375,13,48.2,200937472,1,0.04480308000000001
9.173182249069214,13,49.0,200937472,0.0,0.0
9.253916263580322,13,49.5,200937472,0.0,0.0
9.339234352111816,13,58.6,200937472,0.0,0.0
9.422119855880737,13,48.3,200937472,0.0,0.0
9.504531621932983,13,36.4,200937472,0.0,0.0
9.58646559715271,13,48.8,201191424,0.0,0.0
9.674098014831543,13,57.1,201191424,0.0,0.0
9.761718273162842,13,57.0,201191424,0.0,0.0
9.844014644622803,13,36.5,201191424,0.0,0.0
9.928284406661987,13,35.6,201191424,0.0,0.0
10.012635946273804,13,47.4,201191424,0.0,0.0
10.097416162490845,13,47.2,201191424,0.0,0.0
