time,fps,cpu usage,Memory usage,PID curling,PID adjustment intesity
7.060254096984863,0,0.0,195780608,1,0.030600340000000004
7.124842882156372,0,108.4,205070336,1,0.01360068
7.21101975440979,0,69.6,205070336,1,0.01360102
7.303175449371338,0,54.3,205070336,1,0.0172014
7.388797044754028,0,81.8,205070336,1,0.0080017
7.46398663520813,0,66.5,205070336,1,0.022802120000000002
7.557993173599243,0,74.5,209498112,1,0.05280294
7.643013000488281,0,58.8,209498112,0.0,0.0
7.728584051132202,0,81.8,209498112,0.0,0.0
7.808160066604614,0,62.8,209498112,0.0,0.0
7.893830299377441,0,81.7,209498112,0.0,0.0
7.98754358291626,0,53.4,209498112,0.0,0.0
8.07569670677185,13,56.7,209498112,0.0,0.0
8.164263725280762,13,67.8,209498112,0.0,0.0
8.245161056518555,13,61.8,209498112,0.0,0.0
8.333935737609863,13,56.3,209498112,0.0,0.0
8.425548076629639,13,76.4,209498112,0.0,0.0
8.50415825843811,13,63.6,209498112,0.0,0.0
8.586183309555054,13,48.8,209498112,0.0,0.0
8.672663927078247,13,69.4,209498112,0.0,0.0
8.751037359237671,13,63.8,209498112,0.0,0.0
8.833749055862427,13,72.5,209498112,0.0,0.0
8.928001165390015,13,42.4,209498112,0.0,0.0
9.010622501373291,13,84.7,209498112,0.0,0.0
9.10084342956543,13,77.6,209498112,0.0,0.0
9.18454384803772,13,47.8,209498112,0.0,0.0
9.2668137550354,13,72.9,209498112,0.0,0.0
9.361164569854736,13,53.0,209498112,0.0,0.0
9.44240689277649,13,49.2,209498112,0.0,0.0
9.525543212890625,13,60.2,209498112,0.0,0.0
9.611132383346558,13,81.8,209498112,0.0,0.0
9.687832117080688,13,78.2,209498112,0.0,0.0
9.776854753494263,13,44.9,209498112,0.0,0.0
9.84911036491394,13,69.2,209498112,0.0,0.0
9.937004566192627,13,56.9,209498112,0.0,0.0
10.00820016860962,13,56.2,209498112,0.0,0.0
10.103555679321289,13,62.9,209498112,0.0,0.0
10.183712720870972,13,49.9,209498112,0.0,0.0
10.267736196517944,13,83.3,209498112,0.0,0.0
10.350102663040161,13,60.7,203231232,0.0,0.0
10.433536767959595,13,47.9,203231232,0.0,0.0
10.519943475723267,13,57.9,203231232,0.0,0.0
10.599881172180176,13,62.5,203231232,1,0.013004020000000002
10.683025598526001,13,60.1,203231232,0.0,0.0
10.76898455619812,13,58.2,203231232,0.0,0.0
10.85461974143982,13,70.1,203231232,0.0,0.0
10.940736532211304,13,58.1,203231232,0.0,0.0
11.023667812347412,13,48.2,203231232,0.0,0.0
11.114518165588379,13,55.0,203231232,1,0.01000502
11.18834662437439,13,81.3,203231232,1,0.015205300000000001
11.274132013320923,13,69.9,203231232,1,0.011205580000000001
11.354901790618896,13,49.5,203231232,1,0.00940584
11.438324689865112,13,60.0,203231232,1,0.014006139999999999
11.530887126922607,13,43.2,203231232,1,0.01200644
11.615601778030396,13,59.0,203231232,1,0.01200674
11.69766616821289,13,60.9,203231232,1,0.01200704
11.77879023551941,13,49.3,203231232,1,0.01200734
11.8632493019104,13,59.2,203231232,1,0.008407600000000001
11.945537090301514,13,60.8,203231232,1,0.006807820000000001
12.028719425201416,13,60.1,203231232,1,0.012408080000000002
12.112947225570679,13,59.4,203231232,1,0.006808300000000001
12.196262121200562,13,48.0,203231232,1,0.010608539999999998
12.278815031051636,13,72.7,203231232,1,0.009608779999999999
12.360020160675049,13,49.3,203231232,1,0.00960902
12.447097539901733,13,57.4,203231232,1,0.00960926
12.52795147895813,13,61.8,203231232,1,0.0078094800000000015
12.634168863296509,13,56.5,203231232,1,0.010609719999999998
12.702909708023071,13,72.7,203231232,1,0.009609959999999999
12.792978763580322,13,44.4,203231232,1,0.007810180000000002
12.864833354949951,13,55.7,203231232,1,0.014210460000000003
12.945800304412842,13,61.7,203231232,1,0.011210740000000002
13.025184154510498,13,63.0,203231232,1,0.007610979999999997
13.107807397842407,13,60.5,203231232,1,0.011411240000000001
13.185575485229492,13,64.3,203231232,1,0.008611479999999998
13.265149593353271,13,62.8,203231232,1,0.007811700000000001
13.348527669906616,13,48.0,203231232,1,0.014211980000000003
13.431095361709595,13,60.6,203231232,1,0.011212260000000002
13.511181116104126,13,49.9,203231232,1,0.011212540000000002
13.592681884765625,14,73.6,203231232,1,0.011212820000000002
13.674618005752563,14,48.8,203231232,1,0.004013019999999999
13.756169557571411,14,85.8,203231232,1,0.00801322
13.83444619178772,14,63.9,203231232,1,0.00981344
13.985450983047485,14,26.5,203231232,1,0.008813660000000001
14.070797204971313,14,58.6,203231232,1,0.012413920000000002
14.158243894577026,14,80.0,203231232,1,0.010414180000000002
14.250008344650269,14,54.5,203231232,1,0.01041444
14.333275556564331,14,60.0,203231232,1,0.0104147
14.417627334594727,14,59.3,203231232,0.0,0.0
14.502553462982178,14,58.9,203231232,1,0.01261512
14.588394165039062,14,69.9,203231232,1,0.00961536
14.68106722831726,12,54.0,203231232,1,0.006015560000000001
14.76403260231018,12,60.2,203231232,1,0.00801576
14.847440004348755,12,60.0,203231232,1,0.00801596
14.93010139465332,12,60.5,203231232,1,0.00801616
15.016161680221558,12,46.5,203231232,1,0.011616399999999999
15.10926628112793,12,64.4,203231232,1,0.011416660000000002
15.179658651351929,12,71.0,203231232,1,0.008616899999999999
15.261598587036133,12,48.8,203231232,1,0.011417160000000003
15.344900131225586,12,72.0,203231232,1,0.010417420000000002
15.42950439453125,12,59.1,203231232,1,0.010417680000000002
15.511585235595703,12,60.9,203231232,1,0.01041794
15.641589879989624,12,38.5,203231232,1,0.0104182
