num episodio,learning constant,discount factor,exploration factor,acumulated reward,iterations
116,0.5,0.95,0.95,5.194490762577642,42
117,0.5,0.95,0.95,12.0,53
118,0.5,0.95,0.95,0.4070024923306956,30
119,0.5,0.95,0.95,0.2091394250234787,11
120,0.5,0.95,0.95,0.07138874917816286,44
121,0.5,0.95,0.95,19.19847555343113,55
122,0.5,0.95,0.95,0.018000007234831347,13
123,0.5,0.95,0.95,0.0,11
124,0.5,0.95,0.95,0.2750323524170527,12
125,0.5,0.95,0.95,0.010162532238837629,21
126,0.5,0.95,0.95,0.036311162855133555,13
127,0.5,0.95,0.95,21.063000767305102,36
128,0.5,0.95,0.95,0.7354977409907693,19
129,0.5,0.95,0.95,1.034703108661431,36
130,0.5,0.95,0.95,0.16085090529792662,39
131,0.5,0.95,0.95,47.22510404577295,115
132,0.5,0.95,0.95,7.0,42
133,0.5,0.95,0.95,42.06457798984314,59
134,0.5,0.95,0.95,0.6908864040884627,14
135,0.5,0.95,0.95,0.5878365456583703,29
136,0.5,0.95,0.95,1.121097991679103,53
137,0.5,0.95,0.95,0.0,20
138,0.5,0.95,0.95,0.5092632532720649,29
139,0.5,0.95,0.95,0.0,21
140,0.5,0.95,0.95,47.311802686144,72
141,0.5,0.95,0.95,0.865523887200939,30
142,0.5,0.95,0.95,0.0,14
143,0.5,0.95,0.95,0.2132992955861942,22
144,0.5,0.95,0.95,0.024000000000036437,27
145,0.5,0.95,0.95,12.0,27
146,0.5,0.95,0.95,6.0,13
147,0.5,0.95,0.95,0.5262999307327119,24
148,0.5,0.95,0.95,0.0,15
149,0.5,0.95,0.95,0.2964174706199661,23
150,0.5,0.95,0.95,2.0,16
151,0.5,0.95,0.95,3.1897403491483924,42
152,0.5,0.95,0.95,0.5213365794417257,29
153,0.5,0.95,0.95,0.3097946078867231,11
154,0.5,0.95,0.95,6.108890609787048,69
155,0.5,0.95,0.95,0.18411103647242008,20
156,0.5,0.95,0.95,13.465237572754392,49
157,0.5,0.95,0.95,0.43611288468092224,32
158,0.5,0.95,0.95,0.0,17
159,0.5,0.95,0.95,0.2557318365546411,41
160,0.5,0.95,0.95,0.27936599226430797,16
161,0.5,0.95,0.95,0.08252920784423075,10
162,0.5,0.95,0.95,0.07251492842985861,9
163,0.5,0.95,0.95,0.0,30
164,0.5,0.95,0.95,0.4078289546958495,44
165,0.5,0.95,0.95,0.10785772408965653,17
166,0.5,0.95,0.95,0.020000004108296155,17
167,0.5,0.95,0.95,54.03000000002181,112
168,0.5,0.95,0.95,0.6109567370304693,15
169,0.5,0.95,0.95,29.0,50
170,0.5,0.95,0.95,0.34411570068714814,21
171,0.5,0.95,0.95,0.1426047900766725,13
172,0.5,0.95,0.95,13.0,18
173,0.5,0.95,0.95,11.0,33
174,0.5,0.95,0.95,1.0720718247837815,28
175,0.5,0.95,0.95,0.009000000000000008,21
176,0.5,0.95,0.95,0.2174433151999065,11
177,0.5,0.95,0.95,5.0,13
178,0.5,0.95,0.95,12.0,39
179,0.5,0.95,0.95,1.0378722653893517,23
180,0.5,0.95,0.95,0.0,20
181,0.5,0.95,0.95,0.11414786979871205,19
